ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
mixtecpenoles,,334,mxp,mil,{},17.0833333333,-96.9166666667,North America,,Mixtec (Peñoles),2064,False,False
karankawa,,201,kkw,zkk,{},28.0,-97.0,North America,,Karankawa,1077,False,False
chatinonopala,,332,cht,cya,{},16.0833333333,-97.1666666667,North America,,Chatino (Nopala),42,False,False
ixcatec,,339,ixc,ixc,{},17.8333333333,-97.1666666667,North America,,Ixcatec,338,False,False
zapotectexmelucan,,332,zte,zpz,{},16.5,-97.1666666667,North America,,Zapotec (Texmelucan),778,False,False
omaha,,391,omh,oma,{},42.0,-97.25,North America,,Omaha,1324,False,False
chatinoyaitepec,,332,cya,ctp,{},16.25,-97.25,North America,,Chatino (Yaitepec),1717,False,False
nahuatlsierradezacapoaxtla,,476,nsz,azz,{},19.5833333333,-97.3333333333,North America,,Nahuatl (Sierra de Zacapoaxtla),569,False,False
totonacpapantla,,429,tpa,top,{},20.3333333333,-97.3333333333,North America,,Totonac (Papantla),1535,False,False
chatinosierraoccidental,,332,cso,ctp,{},16.25,-97.3333333333,North America,,Chatino (Sierra Occidental),2133,False,False
wichita,,115,wic,wic,{},33.3333333333,-97.3333333333,North America,,Wichita,2449,True,True
totonacsierra,,429,tos,tos,{},19.9166666667,-97.4166666667,North America,,Totonac (Sierra),471,False,False
chocho,,339,cch,coz,{},17.6666666667,-97.4166666667,North America,,Chocho,977,False,False
popolocametzontla,,339,pop,pbe,{},18.1666666667,-97.5,North America,,Popoloca (Metzontla),898,False,False
mixtecsanmiguelelgrande,,334,mxg,mig,{},17.05,-97.5666666667,North America,,Mixtec (San Miguel el Grande),401,False,False
chatinotataltepec,,332,ctt,cta,{},16.1666666667,-97.5833333333,North America,,Chatino (Tataltepec),299,False,False
mixtecmolinos,,334,mxm,mig,{},17.0,-97.5833333333,North America,,Mixtec (Molinos),1191,False,False
mixtecyosondua,,334,mxy,mpm,{},16.9166666667,-97.5833333333,North America,,Mixtec (Yosondúa),1656,False,False
mixtecchalcatongo,,334,mxc,mig,{},17.05,-97.5833333333,North America,,Mixtec (Chalcatongo),2483,True,True
mixtecatatlahuca,,334,mxa,mib,{},17.0,-97.75,North America,,Mixtec (Atatlahuca),942,False,False
mixtecocotepec,,334,mxo,mie,{},17.1666666667,-97.75,North America,,Mixtec (Ocotepec),1841,False,False
mixtecchayuco,,334,mxu,mih,{},16.4166666667,-97.8333333333,North America,,Mixtec (Chayuco),398,False,False
popolocasanvicentecoyotepec,,339,psv,pbf,{},18.25,-97.8333333333,North America,,Popoloca (San Vicente Coyotepec),434,False,False
triquechicahuaxtla,,334,trc,trs,{},17.1666666667,-97.8333333333,North America,,Trique (Chicahuaxtla),472,False,False
mixtecjamiltepec,,334,mja,mxt,{},16.25,-97.8333333333,North America,,Mixtec (Jamiltepec),564,False,False
totonacxicotepecdejuarez,,429,txj,too,{},20.4166666667,-97.8333333333,North America,,Totonac (Xicotepec de Juárez),2031,False,False
otomiixtenco,,336,oix,otz,{},19.0833333333,-97.9166666667,North America,,Otomí (Ixtenco),1000,False,False
triquecopala,,334,tri,trc,{},17.1666666667,-97.9166666667,North America,,Trique (Copala),2032,False,False
mixtecsanjuancolorado,,334,mjc,mjc,{},16.5,-98.0,North America,,Mixtec (San Juan Colorado),400,False,False
amuzgo,,337,amz,amu,{},16.8333333333,-98.0,North America,,Amuzgo,1495,False,False
mixtecjicaltepec,,334,mxj,mio,{},16.3333333333,-98.0,North America,,Mixtec (Jicaltepec),1655,False,False
tepehuahuehuetla,,429,tee,tee,{},20.5,-98.0,North America,,Tepehua (Huehuetla),2660,False,False
mixtecsilacayoapan,,334,mxs,mks,{},17.5,-98.1666666667,North America,,Mixtec (Silacayoapan),402,False,False
nahuatlcentral,,476,nhc,nhn,{},19.0,-98.25,North America,,Nahuatl (Central),181,False,False
tepehuatlachichilco,,429,tep,tpt,{},20.5833333333,-98.25,North America,,Tepehua (Tlachichilco),1849,False,False
nahuatlnorthpuebla,,476,nhn,ncj,{},20.0,-98.25,North America,,Nahuatl (North Puebla),2102,False,False
mixtecalacatlatzala,,334,mxl,mim,{},17.25,-98.5833333333,North America,,Mixtec (Alacatlatzala),174,False,False
pawnee,,115,pwn,paw,{},41.0,-98.6666666667,North America,,Pawnee,1617,False,False
otomisierra,,336,ots,otm,{},20.6666666667,-98.8333333333,North America,,Otomí (Sierra),579,False,False
comecrudo,,144,cmc,xcm,{},25.8333333333,-99.0,North America,,Comecrudo,307,False,False
nahuatlhuasteca,,476,nhh,"nhe, nhw",{},22.0,-99.0,North America,,Nahuatl (Huasteca),1768,False,False
tlapanec,,333,tlp,tcf,{},17.0833333333,-99.0,North America,,Tlapanec,2183,False,False
nahuatltetelcingo,,476,nht,nhg,{},19.6666666667,-99.0,North America,,Nahuatl (Tetelcingo),2429,False,True
kiowa,,215,kio,kio,{},37.0,-99.0,North America,,Kiowa,2448,True,True
mixtecayutla,,334,mxt,miy,{},16.9166666667,-99.1666666667,North America,,Mixtec (Ayutla),562,False,False
otomimezquital,,336,otm,ote,{},20.1666666667,-99.1666666667,North America,,Otomí (Mezquital),2409,True,True
huastec,,250,htc,hsf,{},22.0833333333,-99.3333333333,North America,,Huastec,2261,False,False
nahuatlxalitla,,476,nhx,ngu,{},18.0,-99.5,North America,,Nahuatl (Xalitla),411,False,False
pame,,338,pam,pbs,{},22.0,-99.5,North America,,Pame,1326,False,False
ocuilteco,,548,ocu,ocu,{},18.9166666667,-99.6666666667,North America,,Ocuilteco,1774,False,False
mazahua,,336,maz,"maz, mmc",{},19.4166666667,-99.9166666667,North America,,Mazahua,1516,False,False
plainsindianssignlanguage,,330,psl,psd,{},40.0,-100.0,North America,,Plains-Indians Sign Language,200,False,False
coahuilteco,,142,coa,xcw,{},28.0,-100.0,North America,,Coahuilteco,1223,False,False
otomisantiagomexquititlan,,336,osm,otq,{},20.0833333333,-100.083333333,North America,,Otomí (Santiago Mexquititlan),428,False,False
michif,,17,mcf,crg,{},52.0,-100.166666667,North America,,Michif,172,False,False
arikara,,115,akr,ari,{},45.5,-100.5,North America,,Arikara,637,False,False
chichimecajonaz,,340,cjo,pei,{},21.6666666667,-100.5,North America,,Chichimeca-Jonaz,1065,False,False
cuitlatec,,145,cut,,{},17.5,-101.0,North America,,Cuitlatec,310,False,False
comanche,,477,cmn,com,{},33.5,-101.5,North America,,Comanche,2419,False,True
purepecha,,408,pur,tsz,{},19.5,-101.666666667,North America,,Purépecha,2347,False,False
lakhota,,391,lkt,lkt,{},43.8333333333,-101.833333333,North America,,Lakhota,2488,True,True
hidatsa,,391,hid,hid,{},47.0,-102.5,North America,,Hidatsa,1597,False,False
mandan,,391,mdn,mhq,{},46.5,-102.5,North America,,Mandan,1901,False,False
arapaho,,17,aho,arp,{},40.0,-103.0,North America,,Arapaho,508,False,False
nahuatlmichoacan,,476,nhm,ncl,{},18.5,-103.0,North America,,Nahuatl (Michoacán),1731,False,False
apachejicarilla,,262,apj,apj,{},36.5833333333,-104.0,North America,,Apache (Jicarilla),501,False,False
huichol,,471,hui,hch,{},22.0,-104.0,North America,,Huichol,1800,False,False
tepehuansoutheastern,,478,tps,stp,{},23.0,-104.5,North America,,Tepehuan (Southeastern),1915,False,False
tepecano,,478,tpc,tep,{},21.75,-104.75,North America,,Tepecano,231,False,False
cora,,471,cor,crn,{},22.1666666667,-104.833333333,North America,,Cora,2020,False,False
tiwanorthern,,215,twn,twf,{},36.5,-105.5,North America,,Tiwa (Northern),1986,False,False
chipewyan,,262,chp,chp,{},59.0,-106.0,North America,,Chipewyan,2058,False,False
tewasanjuanpueblo,,215,tsj,tew,{},36.0833333333,-106.083333333,North America,,Tewa (San Juan Pueblo),465,False,False
tewariogrande,,215,trg,tew,{},36.25,-106.166666667,North America,,Tewa (Rio Grande),464,False,False
tiwasouthern,,215,tws,tix,{},35.0,-106.333333333,North America,,Tiwa (Southern),468,False,False
keresansantaana,,209,ksa,kee,{},35.4166666667,-106.666666667,North America,,Keresan (Santa Ana),1511,False,False
jemez,,215,jem,tow,{},35.8333333333,-107.0,North America,,Jemez,340,False,False
tepehuannorthern,,478,tpn,ntp,{},26.3333333333,-107.0,North America,,Tepehuan (Northern),2181,False,False
tarahumaracentral,,479,tce,tar,{},27.5,-107.5,North America,,Tarahumara (Central),1847,False,False
acoma,,209,aco,kjq,{},34.9166666667,-107.583333333,North America,,Acoma,2438,True,True
tubar,,472,tub,tbu,{},27.0,-108.0,North America,,Tubar,473,False,False
mayo,,475,myo,mfy,{},26.0,-108.0,North America,,Mayo,558,False,False
apachechiricahua,,262,apc,apm,{},33.25,-108.0,North America,,Apache (Chiricahua),632,False,False
crow,,391,cro,cro,{},47.0,-108.0,North America,,Crow,1541,False,False
tarahumarawestern,,479,twe,tac,{},27.5,-108.0,North America,,Tarahumara (Western),1965,False,False
navajo,,262,nav,nav,{},36.1666666667,-108.0,North America,,Navajo,2416,False,True
guarijio,,479,grj,var,{},27.75,-108.666666667,North America,,Guarijío,1755,False,False
shoshonewindriver,,477,swr,shh,{},43.4166666667,-108.833333333,North America,,Shoshone (Wind River),215,False,False
zuni,,510,zun,zun,{},35.0833333333,-108.833333333,North America,,Zuni,2361,False,False
ute,,477,ute,ute,{},39.0,-109.0,North America,,Ute,2068,False,False
eudeve,,475,eud,opt,{},29.1666666667,-109.666666667,North America,,Eudeve,1679,False,False
apachewestern,,262,apw,apw,{},33.75,-110.0,North America,,Apache (Western),1583,False,False
hopi,,473,hop,hop,{},36.0,-110.0,North America,,Hopi,2238,False,False
creeplains,,17,cre,crk,{},54.0,-110.0,North America,,Cree (Plains),2428,True,True
yaqui,,475,yaq,yaq,{},27.5,-110.25,North America,,Yaqui,2515,True,True
tewaarizona,,215,tew,tew,{},35.8333333333,-110.416666667,North America,,Tewa (Arizona),609,False,False
pimabajo,,478,pba,pia,{},29.0,-111.0,North America,,Pima Bajo,1845,False,False
seri,,171,ser,sei,{},29.0,-112.0,North America,,Seri,2104,False,False
oodham,,478,ood,ood,{},32.0,-112.0,North America,,O'odham,2354,False,False
havasupai,,170,hav,yuf,{},35.75,-112.5,North America,,Havasupai,100,False,False
nevome,,478,nev,ood,{},31.0,-112.5,North America,,Nevome,1769,False,False
blackfoot,,17,bla,bla,{},50.0,-112.666666667,North America,,Blackfoot,2091,False,False
maricopa,,170,mar,mrc,{},33.1666666667,-113.166666667,North America,,Maricopa,2479,True,True
yavapai,,170,yav,yuf,{},34.0,-113.333333333,North America,,Yavapai,1014,False,False
paiutesouthern,,477,put,ute,{},37.8333333333,-113.333333333,North America,,Paiute (Southern),1139,False,False
hualapai,,170,hlp,yuf,{},35.5,-113.75,North America,,Hualapai,1719,False,False
shoshone,,477,sho,shh,{},41.0,-114.0,North America,,Shoshone,1622,False,False
quechan,,170,que,yum,{},32.8333333333,-114.333333333,North America,,Quechan,899,False,False
mojave,,170,moj,mov,{},34.6666666667,-114.583333333,North America,,Mojave,1088,False,False
cocopa,,170,ccp,coc,{},32.3333333333,-115.0,North America,,Cocopa,2092,False,False
chemehuevi,,477,cmh,ute,{},34.3333333333,-115.166666667,North America,,Chemehuevi,2134,False,False
kiliwa,,170,klw,klb,{},31.3333333333,-115.666666667,North America,,Kiliwa,1644,False,False
sarcee,,262,src,srs,{},52.5,-116.0,North America,,Sarcee,1943,False,False
nezperce,,348,nez,nez,{},46.0,-116.0,North America,,Nez Perce,2411,False,True
kutenai,,222,kut,kut,{},49.5,-116.0,North America,,Kutenai,2482,True,True
dieguenomesagrande,,170,die,dih,{},32.6666666667,-116.166666667,North America,,Diegueño (Mesa Grande),2327,False,False
cahuilla,,566,cah,chl,{},33.5,-116.25,North America,,Cahuilla,2413,False,True
cupeno,,566,cup,cup,{},33.1666666667,-116.5,North America,,Cupeño,669,False,False
stoney,,391,sto,sto,{},53.75,-116.5,North America,,Stoney,752,False,False
coeurdalene,,362,coe,crd,{},47.25,-116.5,North America,,Coeur d'Alene,1164,False,False
